Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Malawi,MWI,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
Malawi,MWI,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
Malawi,MWI,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
Malawi,MWI,Income share held by fourth 20%,SI.DST.04TH.20,..
Malawi,MWI,Income share held by highest 10%,SI.DST.10TH.10,..
Malawi,MWI,Income share held by highest 20%,SI.DST.05TH.20,..
Malawi,MWI,Income share held by lowest 10%,SI.DST.FRST.10,..
Malawi,MWI,Income share held by lowest 20%,SI.DST.FRST.20,..
Malawi,MWI,Income share held by second 20%,SI.DST.02ND.20,..
Malawi,MWI,Income share held by third 20%,SI.DST.03RD.20,..
Malawi,MWI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.79
Malawi,MWI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.851
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.7968536585366
Malawi,MWI,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,..
Malawi,MWI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
Malawi,MWI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,20
Malawi,MWI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,247.556
Malawi,MWI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,260.874
Malawi,MWI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,43.4
Malawi,MWI,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,39.6
Malawi,MWI,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,47
Malawi,MWI,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,21.8
Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64
Malawi,MWI,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,59.5
Malawi,MWI,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,68.3
Malawi,MWI,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Malawi,MWI,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Malawi,MWI,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Malawi,MWI,Number of infant deaths,SH.DTH.IMRT,27260
Malawi,MWI,Number of neonatal deaths,SH.DTH.NMRT,13720
Malawi,MWI,Number of under-five deaths,SH.DTH.MORT,40048
Malawi,MWI,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,19.1885
Malawi,MWI,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,18.45819
Malawi,MWI,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,19.92839
Malawi,MWI,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Malawi,MWI,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Malawi,MWI,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Malawi,MWI,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Malawi,MWI,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Malawi,MWI,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Malawi,MWI,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,..
Malawi,MWI,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,..
Malawi,MWI,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..
Malawi,MWI,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..
Malawi,MWI,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..
Malawi,MWI,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
Malawi,MWI,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
Malawi,MWI,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..
Malawi,MWI,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
Malawi,MWI,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
Malawi,MWI,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..
Malawi,MWI,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
Malawi,MWI,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
Malawi,MWI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,20.7
Malawi,MWI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Malawi,MWI,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
Malawi,MWI,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
Malawi,MWI,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..
Malawi,MWI,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
Malawi,MWI,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
Malawi,MWI,"Primary education, pupils",SE.PRM.ENRL,4204502
Malawi,MWI,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,50.32556
Malawi,MWI,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Malawi,MWI,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Malawi,MWI,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Malawi,MWI,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..
Malawi,MWI,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..
Malawi,MWI,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,2.20398279103366
Malawi,MWI,Rail lines (total route-km),IS.RRS.TOTL.KM,..
Malawi,MWI,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..
Malawi,MWI,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..
Malawi,MWI,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
Malawi,MWI,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
Malawi,MWI,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
Malawi,MWI,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,81.61181
Malawi,MWI,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,81.9676
Malawi,MWI,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,81.26061
Malawi,MWI,"School enrollment, primary (% gross)",SE.PRM.ENRR,145.46577
Malawi,MWI,"School enrollment, primary (% net)",SE.PRM.NENR,..
Malawi,MWI,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.02083
Malawi,MWI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99389
Malawi,MWI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,146.97093
Malawi,MWI,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
Malawi,MWI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,143.972
Malawi,MWI,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
Malawi,MWI,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,1.21244
Malawi,MWI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,43.39519
Malawi,MWI,"School enrollment, secondary (% net)",SE.SEC.NENR,36.65706
Malawi,MWI,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.89625
Malawi,MWI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,41.01674
Malawi,MWI,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,35.9668
Malawi,MWI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,45.7649
Malawi,MWI,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,37.34479
Malawi,MWI,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,16.0731
Malawi,MWI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Malawi,MWI,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..
Malawi,MWI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Malawi,MWI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..
Malawi,MWI,"Secondary education, general pupils",SE.SEC.ENRL.GC,1037871
Malawi,MWI,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,47.17263
Malawi,MWI,"Secondary education, pupils",SE.SEC.ENRL,1037871
Malawi,MWI,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.17263
Malawi,MWI,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
Malawi,MWI,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Malawi,MWI,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.5
Malawi,MWI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,65.78021
Malawi,MWI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.81598
Malawi,MWI,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,..
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,98.09168
Malaysia,MYS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,98.36143
Malaysia,MYS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,97.83635
Malaysia,MYS,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,12.2014
Malaysia,MYS,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,10.39799
Malaysia,MYS,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,13.90891
Malaysia,MYS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2005.979379448
Malaysia,MYS,"Air transport, passengers carried",IS.AIR.PSGR,50347149.614
Malaysia,MYS,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,475932.767
Malaysia,MYS,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,5.192853077051
Malaysia,MYS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,1.90832
Malaysia,MYS,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,1.63857
Malaysia,MYS,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,2.16365
Malaysia,MYS,"Children out of school, primary",SE.PRM.UNER,58264
Malaysia,MYS,"Children out of school, primary, female",SE.PRM.UNER.FE,24327
Malaysia,MYS,"Children out of school, primary, male",SE.PRM.UNER.MA,33937
Malaysia,MYS,Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),SP.DTH.INFR.ZS,..
Malaysia,MYS,Completeness of total death reporting (% of reported total deaths to estimated total deaths),SP.DTH.REPT.ZS,..
Malaysia,MYS,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..
Malaysia,MYS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..
Malaysia,MYS,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,17
Malaysia,MYS,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..
Malaysia,MYS,GINI index (World Bank estimate),SI.POV.GINI,..
Malaysia,MYS,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.89444
Malaysia,MYS,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.1045
Malaysia,MYS,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,101.48824
Malaysia,MYS,Income share held by fourth 20%,SI.DST.04TH.20,..
Malaysia,MYS,Income share held by highest 10%,SI.DST.10TH.10,..
Malaysia,MYS,Income share held by highest 20%,SI.DST.05TH.20,..
Malaysia,MYS,Income share held by lowest 10%,SI.DST.FRST.10,..
Malaysia,MYS,Income share held by lowest 20%,SI.DST.FRST.20,..
Malaysia,MYS,Income share held by second 20%,SI.DST.02ND.20,..
Malaysia,MYS,Income share held by third 20%,SI.DST.03RD.20,..
Malaysia,MYS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.283
Malaysia,MYS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.582
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.8751707317073
Malaysia,MYS,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,110.58
Malaysia,MYS,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
Malaysia,MYS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,17
Malaysia,MYS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,77.576
Malaysia,MYS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,164.099
Malaysia,MYS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6
Malaysia,MYS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,5.3
Malaysia,MYS,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,6.6
Malaysia,MYS,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,3.9
Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7
Malaysia,MYS,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,6.3
Malaysia,MYS,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.7
Malaysia,MYS,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,98.08735
Malaysia,MYS,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,97.55095
Malaysia,MYS,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,98.59409
Malaysia,MYS,Number of infant deaths,SH.DTH.IMRT,3308
Malaysia,MYS,Number of neonatal deaths,SH.DTH.NMRT,2149
Malaysia,MYS,Number of under-five deaths,SH.DTH.MORT,3793
Malaysia,MYS,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,0.24554
Malaysia,MYS,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,0.08674
Malaysia,MYS,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,0.3961
Malaysia,MYS,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Malaysia,MYS,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Malaysia,MYS,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Malaysia,MYS,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Malaysia,MYS,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Malaysia,MYS,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Malaysia,MYS,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,..
Malaysia,MYS,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,..
Malaysia,MYS,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..
Malaysia,MYS,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..
Malaysia,MYS,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..
Malaysia,MYS,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
Malaysia,MYS,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
Malaysia,MYS,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..
Malaysia,MYS,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
Malaysia,MYS,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
Malaysia,MYS,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..
Malaysia,MYS,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
Malaysia,MYS,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
Malaysia,MYS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5
Malaysia,MYS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Malaysia,MYS,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
Malaysia,MYS,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
Malaysia,MYS,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..
Malaysia,MYS,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
Malaysia,MYS,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
Malaysia,MYS,"Primary education, pupils",SE.PRM.ENRL,3107870
Malaysia,MYS,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.66896
Malaysia,MYS,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Malaysia,MYS,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Malaysia,MYS,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Malaysia,MYS,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..
Malaysia,MYS,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..
Malaysia,MYS,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,5.56585090511341
Malaysia,MYS,Rail lines (total route-km),IS.RRS.TOTL.KM,..
Malaysia,MYS,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..
Malaysia,MYS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..
Malaysia,MYS,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0
Malaysia,MYS,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,0
Malaysia,MYS,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,0
Malaysia,MYS,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,93.94884
Malaysia,MYS,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,95.60298
Malaysia,MYS,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,92.38755
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.79205
Malaysia,MYS,"School enrollment, primary (% net)",SE.PRM.NENR,98.09168
Malaysia,MYS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00169
Malaysia,MYS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04005
